"","X.x","site_no.x","dateTime","Flow_Inst.x","Site.x","Cat.x","X.y","site_no.y","Flow_Inst.y","Site.y","Cat.y","X.x.x","site_no.x.x","Flow_Inst.x.x","Site.x.x","Cat.x.x","X.y.y","site_no.y.y","Flow_Inst.y.y","Site.y.y","Cat.y.y"
"500",500,13185000,"2019-01-22 02:30:00",510,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4912,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9588,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14244,13213000,881,"BOISE RIVER NR PARMA ID ","Managed"
"501",501,13185000,"2019-01-22 02:45:00",510,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4913,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9589,13211205,576,"BOISE RIVER AT CALDWELL, ID ","Managed",14245,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"502",502,13185000,"2019-01-22 03:00:00",510,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4914,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9590,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14246,13213000,881,"BOISE RIVER NR PARMA ID ","Managed"
"503",503,13185000,"2019-01-22 03:15:00",506,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4915,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9591,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14247,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"504",504,13185000,"2019-01-22 03:30:00",506,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4916,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9592,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14248,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"505",505,13185000,"2019-01-22 03:45:00",506,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4917,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9593,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14249,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"506",506,13185000,"2019-01-22 04:00:00",506,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4918,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9594,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14250,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"507",507,13185000,"2019-01-22 04:15:00",501,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4919,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9595,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14251,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"508",508,13185000,"2019-01-22 04:30:00",501,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4920,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9596,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14252,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"509",509,13185000,"2019-01-22 04:45:00",501,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4921,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9597,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14253,13213000,875,"BOISE RIVER NR PARMA ID ","Managed"
"510",510,13185000,"2019-01-22 05:00:00",497,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4922,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9598,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14254,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"511",511,13185000,"2019-01-22 05:15:00",497,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4923,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9599,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14255,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"512",512,13185000,"2019-01-22 05:30:00",497,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4924,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9600,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14256,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"513",513,13185000,"2019-01-22 05:45:00",497,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4925,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9601,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14257,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"514",514,13185000,"2019-01-22 06:00:00",497,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4926,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9602,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14258,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"515",515,13185000,"2019-01-22 06:15:00",492,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4927,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9603,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14259,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"516",516,13185000,"2019-01-22 06:30:00",492,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4928,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9604,13211205,601,"BOISE RIVER AT CALDWELL, ID ","Managed",14260,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"517",517,13185000,"2019-01-22 06:45:00",492,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4929,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9605,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14261,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"518",518,13185000,"2019-01-22 07:00:00",488,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4930,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9606,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14262,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"519",519,13185000,"2019-01-22 07:15:00",488,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4931,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9607,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14263,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"520",520,13185000,"2019-01-22 07:30:00",483,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4932,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9608,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14264,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"521",521,13185000,"2019-01-22 07:45:00",483,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4933,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9609,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14265,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"522",522,13185000,"2019-01-22 08:00:00",488,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4934,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9610,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14266,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"523",523,13185000,"2019-01-22 08:15:00",483,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4935,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9611,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14267,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"524",524,13185000,"2019-01-22 08:30:00",483,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4936,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9612,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14268,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"525",525,13185000,"2019-01-22 08:45:00",483,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4937,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9613,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14269,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"526",526,13185000,"2019-01-22 09:00:00",475,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4938,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9614,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14270,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"527",527,13185000,"2019-01-22 09:15:00",479,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4939,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9615,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14271,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"528",528,13185000,"2019-01-22 09:30:00",475,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4940,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9616,13211205,601,"BOISE RIVER AT CALDWELL, ID ","Managed",14272,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"529",529,13185000,"2019-01-22 09:45:00",475,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4941,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9617,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14273,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"530",530,13185000,"2019-01-22 10:00:00",475,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4942,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9618,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14274,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"531",531,13185000,"2019-01-22 10:15:00",470,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4943,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9619,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14275,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"532",532,13185000,"2019-01-22 10:30:00",470,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4944,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9620,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14276,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"533",533,13185000,"2019-01-22 10:45:00",466,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4945,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9621,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14277,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"534",534,13185000,"2019-01-22 11:00:00",466,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4946,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9622,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14278,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"535",535,13185000,"2019-01-22 11:15:00",466,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4947,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9623,13211205,596,"BOISE RIVER AT CALDWELL, ID ","Managed",14279,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"536",536,13185000,"2019-01-22 11:30:00",466,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4948,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9624,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14280,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"537",537,13185000,"2019-01-22 11:45:00",462,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4949,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9625,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14281,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"538",538,13185000,"2019-01-22 12:00:00",462,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4950,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9626,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14282,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"539",539,13185000,"2019-01-22 12:15:00",462,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4951,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9627,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14283,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"540",540,13185000,"2019-01-22 12:30:00",458,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4952,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9628,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14284,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"541",541,13185000,"2019-01-22 12:45:00",458,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4953,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9629,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14285,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"542",542,13185000,"2019-01-22 13:00:00",458,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4954,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9630,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14286,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"543",543,13185000,"2019-01-22 13:15:00",453,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4955,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9631,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14287,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"544",544,13185000,"2019-01-22 13:30:00",449,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4956,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9632,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14288,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"545",545,13185000,"2019-01-22 13:45:00",453,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4957,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9633,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14289,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"546",546,13185000,"2019-01-22 14:00:00",449,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4958,13206000,254,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9634,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14290,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"547",547,13185000,"2019-01-22 14:15:00",449,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4959,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9635,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14291,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"548",548,13185000,"2019-01-22 14:30:00",449,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4960,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9636,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14292,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"549",549,13185000,"2019-01-22 14:45:00",445,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4961,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9637,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14293,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"550",550,13185000,"2019-01-22 15:00:00",441,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4962,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9638,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14294,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"551",551,13185000,"2019-01-22 15:15:00",445,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4963,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9639,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14295,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"552",552,13185000,"2019-01-22 15:30:00",441,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4964,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9640,13211205,591,"BOISE RIVER AT CALDWELL, ID ","Managed",14296,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"553",553,13185000,"2019-01-22 15:45:00",441,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4965,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9641,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14297,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"554",554,13185000,"2019-01-22 16:00:00",437,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4966,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9642,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14298,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"555",555,13185000,"2019-01-22 16:15:00",437,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4967,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9643,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14299,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"556",556,13185000,"2019-01-22 16:30:00",437,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4968,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9644,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14300,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"557",557,13185000,"2019-01-22 16:45:00",433,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4969,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9645,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14301,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"558",558,13185000,"2019-01-22 17:00:00",429,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4970,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9646,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14302,13213000,869,"BOISE RIVER NR PARMA ID ","Managed"
"559",559,13185000,"2019-01-22 17:15:00",424,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4971,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9647,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14303,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"560",560,13185000,"2019-01-22 17:30:00",416,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4972,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9648,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14304,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"561",561,13185000,"2019-01-22 17:45:00",416,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4973,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9649,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14305,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"562",562,13185000,"2019-01-22 18:00:00",409,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4974,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9650,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14306,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"563",563,13185000,"2019-01-22 18:15:00",405,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4975,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9651,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14307,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"564",564,13185000,"2019-01-22 18:30:00",405,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4976,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9652,13211205,586,"BOISE RIVER AT CALDWELL, ID ","Managed",14308,13213000,863,"BOISE RIVER NR PARMA ID ","Managed"
"565",565,13185000,"2019-01-22 18:45:00",401,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4977,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9653,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14309,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"566",566,13185000,"2019-01-22 19:00:00",401,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4978,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9654,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14310,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"567",567,13185000,"2019-01-22 19:15:00",397,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4979,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9655,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14311,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"568",568,13185000,"2019-01-22 19:30:00",393,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4980,13206000,258,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9656,13211205,576,"BOISE RIVER AT CALDWELL, ID ","Managed",14312,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"569",569,13185000,"2019-01-22 19:45:00",389,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4981,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9657,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14313,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"570",570,13185000,"2019-01-22 20:00:00",385,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4982,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9658,13211205,581,"BOISE RIVER AT CALDWELL, ID ","Managed",14314,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"571",571,13185000,"2019-01-22 20:15:00",385,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4983,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9659,13211205,576,"BOISE RIVER AT CALDWELL, ID ","Managed",14315,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"572",572,13185000,"2019-01-22 20:30:00",385,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4984,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9660,13211205,576,"BOISE RIVER AT CALDWELL, ID ","Managed",14316,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"573",573,13185000,"2019-01-22 20:45:00",389,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4985,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9661,13211205,576,"BOISE RIVER AT CALDWELL, ID ","Managed",14317,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"574",574,13185000,"2019-01-22 21:00:00",385,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4986,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9662,13211205,571,"BOISE RIVER AT CALDWELL, ID ","Managed",14318,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"575",575,13185000,"2019-01-22 21:15:00",385,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4987,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9663,13211205,571,"BOISE RIVER AT CALDWELL, ID ","Managed",14319,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"576",576,13185000,"2019-01-22 21:30:00",389,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4988,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9664,13211205,567,"BOISE RIVER AT CALDWELL, ID ","Managed",14320,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
"577",577,13185000,"2019-01-22 21:45:00",389,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4989,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9665,13211205,571,"BOISE RIVER AT CALDWELL, ID ","Managed",14321,13213000,851,"BOISE RIVER NR PARMA ID ","Managed"
"578",578,13185000,"2019-01-22 22:00:00",389,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",4990,13206000,262,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",9666,13211205,562,"BOISE RIVER AT CALDWELL, ID ","Managed",14322,13213000,857,"BOISE RIVER NR PARMA ID ","Managed"
